Status,Airway,Breathing,Circulation,Bewusstsein,Pupillen,Psyche,Haut,BGA-Oxy,BGA-SBH,Hb,BZ,Gerinnung,Leber,Niere,Infarkt,Lactat,Rö-Extremitäten,Rö-Thorax,Trauma-CT,Ultraschall,EKG,ZVD,Beschreibung,Übergangstabelle
218,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 50 /min|peripher kräftig tastbar|RR: 147.076,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,419,906,104,117,126,135,345,664,471,130,615,722,804,Monitoralarm / Pat. verschlechtert sich klinisch,8
219,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 48 /min|peripher kräftig tastbar|RR: 148.078,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,419,920,104,117,126,135,345,664,471,130,615,722,804,Monitoralarm / Pat. verschlechtert sich klinisch,9
220,,,,,,,,,,,,,,,,,,,,,,,,
221,freie Atemwege,Atemfreq: 21 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 59 /min|peripher kräftig tastbar|RR: 130.042,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|blass,612,656,408,954,104,117,126,135,345,664,471,130,615,722,836,,1
222,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 59 /min|peripher kräftig tastbar|RR: 136.049,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,408,906,104,117,126,135,345,664,471,130,615,722,836,,2
223,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 55 /min|peripher kräftig tastbar|RR: 137.051,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,408,954,104,117,126,135,345,664,471,130,615,722,836,,3
224,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 55 /min|peripher kräftig tastbar|RR: 143.058,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,408,906,104,117,126,135,345,664,471,130,615,722,836,,4
225,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 51 /min|peripher kräftig tastbar|RR: 144.060,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,408,920,104,117,126,135,345,664,471,130,615,722,836,Monitoralarm / Pat. verschlechtert sich klinisch,5
226,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 50 /min|peripher kräftig tastbar|RR: 150.067,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,408,906,104,117,126,135,345,664,471,130,615,722,836,Monitoralarm / Pat. verschlechtert sich klinisch,6
227,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 48 /min|peripher kräftig tastbar|RR: 151.069,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,408,920,104,117,126,135,345,664,471,130,615,722,836,Monitoralarm / Pat. verschlechtert sich klinisch,7
228,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 48 /min|peripher kräftig tastbar|RR: 157.076,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,408,906,104,117,126,135,345,664,471,130,615,722,836,Monitoralarm / Pat. verschlechtert sich klinisch,8
229,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 46 /min|peripher kräftig tastbar|RR: 158.078,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,408,920,104,117,126,135,345,664,471,130,615,722,836,Monitoralarm / Pat. verschlechtert sich klinisch,9
230,,,,,,,,,,,,,,,,,,,,,,,,
231,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 67 /min|peripher tastbar|RR: 108.037,somnolent,mittelweit,,trocken|blass,612,656,428,954,104,117,126,135,345,664,471,130,615,722,813,,1
232,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 69 /min|peripher tastbar|RR: 110.040,somnolent,mittelweit,,trocken|blass,612,656,428,906,104,117,126,135,345,664,471,130,615,722,813,,2
233,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 67 /min|peripher tastbar|RR: 107.038,somnolent,mittelweit,,trocken|blass,612,656,428,954,104,117,126,135,345,664,471,130,615,722,813,,3
234,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 69 /min|peripher tastbar|RR: 109.041,somnolent,mittelweit,,trocken|blass,612,656,428,906,104,117,126,135,345,664,471,130,615,722,813,,4
235,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 67 /min|peripher tastbar|RR: 106.039,somnolent,mittelweit,,trocken|blass,612,656,428,920,104,117,126,135,345,664,471,130,615,722,813,,5
236,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 69 /min|peripher tastbar|RR: 108.042,somnolent,mittelweit,,trocken|blass,612,656,428,906,104,117,126,135,345,664,471,130,615,722,813,,6
237,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 67 /min|peripher tastbar|RR: 105.040,somnolent,mittelweit,,trocken|blass,612,656,428,920,104,117,126,135,345,664,471,130,615,722,813,,7
238,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 69 /min|peripher tastbar|RR: 107.043,somnolent,mittelweit,,trocken|blass,612,656,428,906,104,117,126,135,345,664,471,130,615,722,813,,8
239,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 67 /min|peripher tastbar|RR: 104.041,somnolent,mittelweit,,trocken|blass,612,656,428,920,104,117,126,135,345,664,471,130,615,722,813,,9
240,,,,,,,,,,,,,,,,,,,,,,,,
241,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 82 /min|peripher tastbar|RR: 98.035,somnolent,mittelweit,,trocken|rosig,612,656,430,954,104,117,126,135,345,664,471,130,615,722,837,,1
242,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 84 /min|peripher tastbar|RR: 100.038,somnolent,mittelweit,,trocken|rosig,612,656,430,906,104,117,126,135,345,664,471,130,615,722,837,,2
243,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 81 /min|peripher tastbar|RR: 97.036,somnolent,mittelweit,,trocken|rosig,612,656,430,954,104,117,126,135,345,664,471,130,615,722,837,,3
244,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 83 /min|peripher tastbar|RR: 99.039,somnolent,mittelweit,,trocken|rosig,612,656,430,906,104,117,126,135,345,664,471,130,615,722,837,,4
245,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 81 /min|peripher tastbar|RR: 96.037,somnolent,mittelweit,,trocken|rosig,612,656,430,920,104,117,126,135,345,664,471,130,615,722,837,,5
246,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 83 /min|peripher tastbar|RR: 98.040,somnolent,mittelweit,,trocken|rosig,612,656,430,906,104,117,126,135,345,664,471,130,615,722,837,,6
247,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 81 /min|peripher tastbar|RR: 95.038,somnolent,mittelweit,,trocken|rosig,612,656,430,920,104,117,126,135,345,664,471,130,615,722,837,,7
248,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 83 /min|peripher tastbar|RR: 97.041,somnolent,mittelweit,,trocken|rosig,612,656,430,906,104,117,126,135,345,664,471,130,615,722,837,,8
249,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 81 /min|peripher tastbar|RR: 94.039,somnolent,mittelweit,,trocken|rosig,612,656,430,920,104,117,126,135,345,664,471,130,615,722,837,,9
250,,,,,,,,,,,,,,,,,,,,,,,,
251,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 91 /min|peripher tastbar|RR: 80.034,somnolent,mittelweit,,trocken|blass,612,656,422,954,104,117,126,135,345,664,471,130,615,722,822,,1
252,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 94 /min|peripher tastbar|RR: 82.037,somnolent,mittelweit,,trocken|blass,612,656,422,906,104,117,126,135,345,664,471,130,615,722,822,,2
253,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 91 /min|peripher tastbar|RR: 79.035,somnolent,mittelweit,,trocken|blass,612,656,422,954,104,117,126,135,345,664,471,130,615,722,822,Monitoralarm / Pat. verschlechtert sich klinisch,3
254,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 94 /min|peripher tastbar|RR: 81.038,somnolent,mittelweit,,trocken|blass,612,656,422,906,104,117,126,135,345,664,471,130,615,722,822,,4
255,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 91 /min|peripher tastbar|RR: 78.036,somnolent,mittelweit,,trocken|blass,612,656,422,920,104,117,126,135,345,664,471,130,615,722,822,Monitoralarm / Pat. verschlechtert sich klinisch,5
256,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 94 /min|peripher tastbar|RR: 80.039,somnolent,mittelweit,,trocken|blass,612,656,422,906,104,117,126,135,345,664,471,130,615,722,822,,6
257,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 91 /min|peripher tastbar|RR: 77.037,somnolent,mittelweit,,trocken|blass,612,656,422,920,104,117,126,135,345,664,471,130,615,722,822,Monitoralarm / Pat. verschlechtert sich klinisch,7
258,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 94 /min|peripher tastbar|RR: 79.040,somnolent,mittelweit,,trocken|blass,612,656,422,906,104,117,126,135,345,664,471,130,615,722,822,Monitoralarm / Pat. verschlechtert sich klinisch,8
259,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 91 /min|peripher tastbar|RR: 76.038,somnolent,mittelweit,,trocken|blass,612,656,422,920,104,117,126,135,345,664,471,130,615,722,822,Monitoralarm / Pat. verschlechtert sich klinisch,9
260,,,,,,,,,,,,,,,,,,,,,,,,
261,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 86 /min|peripher tastbar|RR: 90.034,somnolent,mittelweit,,trocken|rosig,612,656,418,954,104,117,126,135,345,664,471,130,615,722,805,,1
262,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 89 /min|peripher tastbar|RR: 92.037,somnolent,mittelweit,,trocken|rosig,612,656,418,906,104,117,126,135,345,664,471,130,615,722,805,,2
263,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 86 /min|peripher tastbar|RR: 89.035,somnolent,mittelweit,,trocken|rosig,612,656,418,954,104,117,126,135,345,664,471,130,615,722,805,,3
264,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 89 /min|peripher tastbar|RR: 91.038,somnolent,mittelweit,,trocken|rosig,612,656,418,906,104,117,126,135,345,664,471,130,615,722,805,,4
265,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 86 /min|peripher tastbar|RR: 88.036,somnolent,mittelweit,,trocken|rosig,612,656,418,920,104,117,126,135,345,664,471,130,615,722,805,,5
266,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 89 /min|peripher tastbar|RR: 90.039,somnolent,mittelweit,,trocken|rosig,612,656,418,906,104,117,126,135,345,664,471,130,615,722,805,,6
267,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 86 /min|peripher tastbar|RR: 87.037,somnolent,mittelweit,,trocken|rosig,612,656,418,920,104,117,126,135,345,664,471,130,615,722,805,,7
268,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 89 /min|peripher tastbar|RR: 89.040,somnolent,mittelweit,,trocken|rosig,612,656,418,906,104,117,126,135,345,664,471,130,615,722,805,,8
269,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 86 /min|peripher tastbar|RR: 86.038,somnolent,mittelweit,,trocken|rosig,612,656,418,920,104,117,126,135,345,664,471,130,615,722,805,,9
270,,,,,,,,,,,,,,,,,,,,,,,,
271,freie Atemwege,Atemfreq: 21 /min|SpO2: n.m. %|vertiefte Atmung|normales AG hörbar,Herzfreq: 99 /min|nur zentral noch tastbar|RR: 66.029,somnolent,mittelweit,,trocken|blass,612,656,413,954,104,117,126,135,345,664,471,130,615,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,1
272,freie Atemwege,Atemfreq: 21 /min|SpO2: n.m. %|vertiefte Atmung|normales AG hörbar,Herzfreq: 105 /min|nur zentral noch tastbar|RR: 62.028,somnolent,mittelweit,,trocken|blass,608,656,413,906,104,117,126,135,345,664,471,130,615,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,2
273,freie Atemwege,Atemfreq: 21 /min|SpO2: n.m. %|vertiefte Atmung|normales AG hörbar,Herzfreq: 105 /min|nur zentral noch tastbar|RR: 53.022,somnolent,mittelweit,,feucht|blass,608,656,413,954,104,117,126,135,345,664,471,130,615,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,3
274,freie Atemwege,Atemfreq: 21 /min|SpO2: n.m. %|vertiefte Atmung|normales AG hörbar,Herzfreq: 111 /min|zentral nicht tastbar|RR: 49.021,somnolent,mittelweit,,feucht|blass,608,656,413,906,104,117,126,135,345,664,471,130,615,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,4
275,freie Atemwege,Atemfreq: 21 /min|SpO2: n.m. %|vertiefte Atmung|normales AG hörbar,Herzfreq: 111 /min|zentral nicht tastbar|RR: 40.015,somnolent,mittelweit,,feucht|blass,608,656,413,920,104,117,126,135,345,664,471,130,615,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,5
276,freie Atemwege,Atemfreq: 21 /min|SpO2: n.m. %|vertiefte Atmung|normales AG hörbar,Herzfreq: 117 /min|zentral nicht tastbar|RR: 36.014,keine Reaktion,mittelweit,,feucht|blass,608,656,413,906,104,117,126,135,345,664,471,130,615,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,6
277,freie Atemwege,Atemfreq: 21 /min|SpO2: n.m. %|vertiefte Atmung|normales AG hörbar,Herzfreq: 117 /min|zentral nicht tastbar|RR: 27.008,keine Reaktion,mittelweit,,feucht|blass,608,656,413,920,104,117,126,135,345,664,471,130,615,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,7
278,freie Atemwege,Atemfreq: 21 /min|SpO2: n.m. %|vertiefte Atmung|normales AG hörbar,Herzfreq: 125 /min|zentral nicht tastbar|RR: 23.007,keine Reaktion,mittelweit,,feucht|blass,608,656,413,906,104,117,126,135,345,664,471,130,615,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,8
279,freie Atemwege,Atemfreq: 21 /min|SpO2: n.m. %|vertiefte Atmung|normales AG hörbar,Herzfreq: 125 /min|zentral nicht tastbar|RR: 14.001,keine Reaktion,mittelweit,,feucht|blass,606,656,413,920,104,117,126,135,345,664,471,130,615,714,838,Monitoralarm / Pat. verschlechtert sich klinisch,9
280,,,,,,,,,,,,,,,,,,,,,,,,
281,freie Atemwege,Atemfreq: 21 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 66 /min|peripher tastbar|RR: 120.040,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,405,954,104,117,126,135,345,664,471,130,615,722,813,,1
282,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 66 /min|peripher tastbar|RR: 126.047,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,405,906,104,117,126,135,345,664,471,130,615,722,813,,2
283,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 62 /min|peripher tastbar|RR: 127.049,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,405,954,104,117,126,135,345,664,471,130,615,722,813,,3
284,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 62 /min|peripher kräftig tastbar|RR: 133.056,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,405,906,104,117,126,135,345,664,471,130,615,722,813,,4
285,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 58 /min|peripher kräftig tastbar|RR: 134.058,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,405,920,104,117,126,135,345,664,471,130,615,722,813,,5
286,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 58 /min|peripher kräftig tastbar|RR: 140.065,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,405,906,104,117,126,135,345,664,471,130,615,722,813,,6
287,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 54 /min|peripher kräftig tastbar|RR: 141.067,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,405,920,104,117,126,135,345,664,471,130,615,722,813,Monitoralarm / Pat. verschlechtert sich klinisch,7
288,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 54 /min|peripher kräftig tastbar|RR: 147.074,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,405,906,104,117,126,135,345,664,471,130,615,722,813,Monitoralarm / Pat. verschlechtert sich klinisch,8
289,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 50 /min|peripher kräftig tastbar|RR: 148.076,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,405,920,104,117,126,135,345,664,471,130,615,722,813,Monitoralarm / Pat. verschlechtert sich klinisch,9
290,,,,,,,,,,,,,,,,,,,,,,,,
291,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 75 /min|peripher tastbar|RR: 98.035,somnolent,mittelweit,,trocken|blass,612,656,415,954,104,117,126,135,345,664,471,130,615,722,810,,1
292,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 77 /min|peripher tastbar|RR: 100.038,somnolent,mittelweit,,trocken|blass,612,656,415,906,104,117,126,135,345,664,471,130,615,722,810,,2
293,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 75 /min|peripher tastbar|RR: 97.036,somnolent,mittelweit,,trocken|blass,612,656,415,954,104,117,126,135,345,664,471,130,615,722,810,,3
294,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 77 /min|peripher tastbar|RR: 99.039,somnolent,mittelweit,,trocken|blass,612,656,415,906,104,117,126,135,345,664,471,130,615,722,810,,4
295,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 75 /min|peripher tastbar|RR: 96.037,somnolent,mittelweit,,trocken|blass,612,656,415,920,104,117,126,135,345,664,471,130,615,722,810,,5
296,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 77 /min|peripher tastbar|RR: 98.040,somnolent,mittelweit,,trocken|blass,612,656,415,906,104,117,126,135,345,664,471,130,615,722,810,,6
297,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 75 /min|peripher tastbar|RR: 95.038,somnolent,mittelweit,,trocken|blass,612,656,415,920,104,117,126,135,345,664,471,130,615,722,810,,7
298,freie Atemwege,Atemfreq: 21 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 77 /min|peripher tastbar|RR: 97.041,somnolent,mittelweit,,trocken|blass,612,656,415,906,104,117,126,135,345,664,471,130,615,722,810,,8
299,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 75 /min|peripher tastbar|RR: 94.039,somnolent,mittelweit,,trocken|blass,612,656,415,920,104,117,126,135,345,664,471,130,615,722,810,,9
300,,,,,,,,,,,,,,,,,,,,,,,,
301,freie Atemwege,Atemfreq: 21 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 69 /min|peripher tastbar|RR: 122.039,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|blass,612,656,403,954,104,117,126,135,345,664,471,130,615,722,810,,1
302,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 69 /min|peripher tastbar|RR: 118.046,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,403,906,104,117,126,135,345,664,471,130,615,722,821,,2
303,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 65 /min|peripher tastbar|RR: 119.048,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,403,954,104,117,126,135,345,664,471,130,615,722,821,,3
304,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 65 /min|peripher tastbar|RR: 125.055,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,403,906,104,117,126,135,345,664,471,130,615,722,821,,4
