Status,Airway,Breathing,Circulation,Bewusstsein,Pupillen,Psyche,Haut,BGA-Oxy,BGA-SBH,Hb,BZ,Gerinnung,Leber,Niere,Infarkt,Lactat,Rö-Extremitäten,Rö-Thorax,Trauma-CT,Ultraschall,EKG,ZVD,Beschreibung,Übergangstabelle
277,freie Atemwege,Atemfreq: 11 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 12 /min|zentral nicht tastbar|RR: 0,keine Reaktion,"weit, entrundet",,feucht|grau,615,663,423,912,104,117,126,135,345,652,324,189,615,714,816,Monitoralarm / Pat. verschlechtert sich klinisch,10
278,freie Atemwege,Atemfreq: 13 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 6 /min|zentral nicht tastbar|RR: 0,keine Reaktion,"weit, entrundet",,feucht|grau,615,663,423,919,104,117,126,135,345,652,324,189,615,714,816,Monitoralarm / Pat. verschlechtert sich klinisch,10
279,freie Atemwege,Atemfreq: 11 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 3 /min|zentral nicht tastbar|RR: 0,keine Reaktion,"weit, entrundet",,feucht|grau,615,663,423,912,104,117,126,135,345,652,324,189,615,714,816,Monitoralarm / Pat. verschlechtert sich klinisch,10
280,,,,,,,,,,,,,,,,,,,,,,,,10
295,freie Atemwege,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 92 /min|peripher tastbar|RR: 113/070,"bewusstlos, gezielte Abwehr",mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,591,381,112,615,737,833,,5
296,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 99 /min|peripher tastbar|RR: 121/077,"bewusstlos, gezielte Abwehr",mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,675,485,137,615,737,824,,6
297,freie Atemwege,Atemfreq: 14 /min|SpO2: 100 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 96 /min|peripher tastbar|RR: 118/077,"bewusstlos, gezielte Abwehr",mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,652,324,189,615,737,833,,7
298,freie Atemwege,Atemfreq: 16 /min|SpO2: 100 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 103 /min|peripher tastbar|RR: 126/084,"bewusstlos, gezielte Abwehr",mittelweit,,trocken|rosig,612,656,423,919,104,117,126,135,345,652,324,189,615,737,824,,8
299,freie Atemwege,Atemfreq: 13 /min|SpO2: 100 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 100 /min|peripher tastbar|RR: 123/084,"bewusstlos, gezielte Abwehr",mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,652,324,189,615,737,833,,9
300,,,,,,,,,,,,,,,,,,,,,,,,
315,freie Atemwege,Atemfreq: 11 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 45 /min|zentral nicht tastbar|RR: 21/019,keine Reaktion,weit,,feucht|grau,615,663,423,912,104,117,126,135,345,591,381,112,615,725,835,Monitoralarm / Pat. verschlechtert sich klinisch,5
316,freie Atemwege,Atemfreq: 13 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 23 /min|zentral nicht tastbar|RR: 0,keine Reaktion,"weit, entrundet",,feucht|grau,615,663,423,926,104,117,126,135,345,675,485,137,615,714,835,Monitoralarm / Pat. verschlechtert sich klinisch,10
317,freie Atemwege,Atemfreq: 11 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 10 /min|zentral nicht tastbar|RR: 0,keine Reaktion,"weit, entrundet",,feucht|grau,615,663,423,912,104,117,126,135,345,652,324,189,615,714,816,Monitoralarm / Pat. verschlechtert sich klinisch,10
318,freie Atemwege,Atemfreq: 13 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 5 /min|zentral nicht tastbar|RR: 0,keine Reaktion,"weit, entrundet",,feucht|grau,615,663,423,919,104,117,126,135,345,652,324,189,615,714,816,Monitoralarm / Pat. verschlechtert sich klinisch,10
319,freie Atemwege,Atemfreq: 11 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 2 /min|zentral nicht tastbar|RR: 0,keine Reaktion,"weit, entrundet",,feucht|grau,615,663,423,912,104,117,126,135,345,652,324,189,615,714,816,Monitoralarm / Pat. verschlechtert sich klinisch,10
320,,,,,,,,,,,,,,,,,,,,,,,,10
335,freie Atemwege,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 92 /min|peripher tastbar|RR: 113/070,somnolent,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,591,381,112,615,737,833,,5
336,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 99 /min|peripher tastbar|RR: 121/077,somnolent,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,675,485,137,615,737,824,,6
337,freie Atemwege,Atemfreq: 14 /min|SpO2: 100 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 96 /min|peripher tastbar|RR: 118/077,somnolent,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,652,324,189,615,737,833,,7
338,freie Atemwege,Atemfreq: 16 /min|SpO2: 100 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 103 /min|peripher tastbar|RR: 126/084,somnolent,mittelweit,,trocken|rosig,612,656,423,919,104,117,126,135,345,652,324,189,615,737,824,,8
339,freie Atemwege,Atemfreq: 13 /min|SpO2: 100 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 100 /min|peripher tastbar|RR: 123/084,somnolent,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,652,324,189,615,737,833,,9
340,,,,,,,,,,,,,,,,,,,,,,,,
355,freie Atemwege,Atemfreq: 13 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 50 /min|zentral nicht tastbar|RR: 28/025,keine Reaktion,weit,,feucht|grau,615,663,423,912,104,117,126,135,345,591,381,112,615,725,835,Monitoralarm / Pat. verschlechtert sich klinisch,5
356,freie Atemwege,Atemfreq: 15 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 26 /min|zentral nicht tastbar|RR: 3/003,keine Reaktion,"weit, entrundet",,feucht|grau,615,663,423,926,104,117,126,135,345,675,485,137,615,714,835,Monitoralarm / Pat. verschlechtert sich klinisch,10
357,freie Atemwege,Atemfreq: 13 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 12 /min|zentral nicht tastbar|RR: 0,keine Reaktion,"weit, entrundet",,feucht|grau,615,663,423,912,104,117,126,135,345,652,324,189,615,714,816,Monitoralarm / Pat. verschlechtert sich klinisch,10
358,freie Atemwege,Atemfreq: 15 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 6 /min|zentral nicht tastbar|RR: 0,keine Reaktion,"weit, entrundet",,feucht|grau,615,663,423,919,104,117,126,135,345,652,324,189,615,714,816,Monitoralarm / Pat. verschlechtert sich klinisch,10
359,freie Atemwege,Atemfreq: 13 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 3 /min|zentral nicht tastbar|RR: 0,keine Reaktion,"weit, entrundet",,feucht|grau,615,663,423,912,104,117,126,135,345,652,324,189,615,714,816,Monitoralarm / Pat. verschlechtert sich klinisch,10
360,,,,,,,,,,,,,,,,,,,,,,,,
500,,Atemfrequenz: 0 /min|SpO2: n.m. %|Atemstillstand,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
502,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: n.m. %|Beatmung,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
551,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 99 %|Beatmung|normales AG hörbar,Herzfreq: 72 /min|peripher tastbar|RR: 120/063,narkotisiert,mittelweit,,trocken|rosig,612,656,423,906,104,117,126,135,345,609,401,135,615,722,801,,11
552,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 76 /min|peripher tastbar|RR: 126/067,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,609,401,135,615,722,803,,12
553,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 99 %|Beatmung|normales AG hörbar,Herzfreq: 72 /min|peripher tastbar|RR: 121/064,narkotisiert,mittelweit,,trocken|rosig,612,656,423,906,104,117,126,135,345,609,401,135,615,722,801,,13
554,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 76 /min|peripher tastbar|RR: 127/068,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,609,401,135,615,722,803,,14
555,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 102 /min|nur zentral noch tastbar|RR: 55/042,narkotisiert,mittelweit,,feucht|grau,615,663,423,906,104,117,126,135,345,609,401,135,615,725,817,Monitoralarm / Pat. verschlechtert sich klinisch,4
735,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 92 /min|peripher tastbar|RR: 113/070,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,591,381,112,615,737,833,,5
736,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 99 /min|peripher tastbar|RR: 121/077,narkotisiert,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,675,485,137,615,737,824,,6
737,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 96 /min|peripher tastbar|RR: 118/077,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,652,324,189,615,737,833,,7
738,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 103 /min|peripher tastbar|RR: 126/084,narkotisiert,mittelweit,,trocken|rosig,612,656,423,919,104,117,126,135,345,652,324,189,615,737,824,,8
739,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|beidseitiges AG|normales AG hörbar,Herzfreq: 100 /min|peripher tastbar|RR: 123/084,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,652,324,189,615,737,833,,9
740,,,,,,,,,,,,,,,,,,,,,,,,
755,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 45 /min|zentral nicht tastbar|RR: 19/018,narkotisiert,weit,,feucht|grau,615,663,423,912,104,117,126,135,345,591,381,112,615,725,835,Monitoralarm / Pat. verschlechtert sich klinisch,5
756,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 23 /min|zentral nicht tastbar|RR: 0,narkotisiert,"weit, entrundet",,feucht|grau,615,663,423,926,104,117,126,135,345,675,485,137,615,714,835,Monitoralarm / Pat. verschlechtert sich klinisch,15
757,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 10 /min|zentral nicht tastbar|RR: 0,narkotisiert,"weit, entrundet",,feucht|grau,615,663,423,912,104,117,126,135,345,652,324,189,615,714,816,Monitoralarm / Pat. verschlechtert sich klinisch,15
758,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 5 /min|zentral nicht tastbar|RR: 0,narkotisiert,"weit, entrundet",,feucht|grau,615,663,423,919,104,117,126,135,345,652,324,189,615,714,816,Monitoralarm / Pat. verschlechtert sich klinisch,15
759,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: n.m. %|Beatmung|nur einseitiges AG hörbar,Herzfreq: 2 /min|zentral nicht tastbar|RR: 0,narkotisiert,"weit, entrundet",,feucht|grau,615,663,423,912,104,117,126,135,345,652,324,189,615,714,816,Monitoralarm / Pat. verschlechtert sich klinisch,15
760,,,,,,,,,,,,,,,,,,,,,,,,
