Status,Airway,Breathing,Circulation,Bewusstsein,Pupillen,Psyche,Haut,BGA-Oxy,BGA-SBH,Hb,BZ,Gerinnung,Leber,Niere,Infarkt,Lactat,Rö-Extremitäten,Rö-Thorax,Trauma-CT,Ultraschall,EKG,ZVD,Beschreibung,Übergangstabelle
299,freie Atemwege,Atemfreq: 12 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 76 /min|peripher kräftig tastbar|RR: 139.080,"wach, orientiert",mittelweit,unauffällig,trocken|rosig|,612,656,423,912,104,117,126,135,345,617,347,162,615,722,820,Pat. hat keine Schmerzen,9
300,,,,,,,,,,,,,,,,,,,,,,,,
317,freie Atemwege,Atemfreq: 23 /min|SpO2: 86 %|Giemen und Brummen|sehr leises AG hörbar,Herzfreq: 81 /min|peripher kräftig tastbar|RR: 147.070,"wach, nicht orientiert",mittelweit,aufgeregt,trocken|leichte Zyanose,608,656,423,912,104,117,126,135,345,617,347,162,615,722,820,Pat. klagt über leichte Atemnot|Pat. hat keine Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,7
318,freie Atemwege,Atemfreq: 24 /min|SpO2: 87 %|Giemen und Brummen|sehr leises AG hörbar,Herzfreq: 85 /min|peripher kräftig tastbar|RR: 153.074,"wach, nicht orientiert",mittelweit,aufgeregt,trocken|leichte Zyanose,608,656,423,919,104,117,126,135,345,617,347,162,615,722,807,Pat. klagt über leichte Atemnot|Pat. hat keine Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,8
319,freie Atemwege,Atemfreq: 23 /min|SpO2: 86 %|Giemen und Brummen|sehr leises AG hörbar,Herzfreq: 81 /min|peripher kräftig tastbar|RR: 148.071,"wach, nicht orientiert",mittelweit,aufgeregt,trocken|leichte Zyanose|,608,656,423,912,104,117,126,135,345,617,347,162,615,722,820,Pat. klagt über leichte Atemnot|Pat. hat keine Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,9
320,,,,,,,,,,,,,,,,,,,,,,,,
337,freie Atemwege,Atemfreq: 18 /min|SpO2: 91 %|normales AG hörbar,Herzfreq: 77 /min|peripher kräftig tastbar|RR: 139.073,"wach, nicht orientiert",mittelweit,aufgeregt,trocken|leichte Zyanose,608,656,423,912,104,117,126,135,345,617,347,162,615,722,812,Pat. klagt über leichte Atemnot|Pat. hat keine Schmerzen,7
338,freie Atemwege,Atemfreq: 18 /min|SpO2: 93 %|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 147.080,"wach, nicht orientiert",mittelweit,aufgeregt,trocken|leichte Zyanose,608,656,423,919,104,117,126,135,345,617,347,162,615,722,820,Pat. klagt über leichte Atemnot|Pat. hat keine Schmerzen,8
339,freie Atemwege,Atemfreq: 17 /min|SpO2: 93 %|normales AG hörbar,Herzfreq: 81 /min|peripher kräftig tastbar|RR: 144.080,"wach, nicht orientiert",mittelweit,aufgeregt,trocken|leichte Zyanose|,608,656,423,912,104,117,126,135,345,617,347,162,615,722,812,Pat. klagt über leichte Atemnot|Pat. hat keine Schmerzen,9
340,,,,,,,,,,,,,,,,,,,,,,,,
357,freie Atemwege,Atemfreq: 28 /min|SpO2: 78 %|vertiefte Atmung|Giemen und Brummen|sehr leises AG hörbar,Herzfreq: 84 /min|peripher kräftig tastbar|RR: 150.067,"wach, nicht orientiert",mittelweit,sehr aufgeregt,feucht|sichtbare Zyanose,606,663,423,912,104,117,126,135,345,617,347,162,615,722,833,Pat. klagt über Atemnot|Pat. hat keine Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,7
358,freie Atemwege,Atemfreq: 30 /min|SpO2: 78 %|vertiefte Atmung|Giemen und Brummen|sehr leises AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 154.068,"wach, nicht orientiert",mittelweit,sehr aufgeregt,feucht|sichtbare Zyanose,606,663,423,919,104,117,126,135,345,617,347,162,615,722,824,Pat. klagt über Atemnot|Pat. hat keine Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,8
359,freie Atemwege,Atemfreq: 29 /min|SpO2: 76 %|vertiefte Atmung|Giemen und Brummen|sehr leises AG hörbar,Herzfreq: 80 /min|peripher kräftig tastbar|RR: 147.062,"wach, nicht orientiert",mittelweit,sehr aufgeregt,feucht|sichtbare Zyanose|,606,663,423,912,104,117,126,135,345,617,347,162,615,722,833,Pat. klagt über Atemnot|Pat. hat keine Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,9
360,,,,,,,,,,,,,,,,,,,,,,,,
500,,Atemfrequenz: 0 /min|SpO2: n.m. %|Atemstillstand,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
502,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
551,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 97 %|Beatmung|normales AG hörbar,Herzfreq: 72 /min|peripher tastbar|RR: 120.063,narkotisiert,mittelweit,,trocken|rosig,612,656,423,906,104,117,126,135,345,617,347,162,615,722,801,,10
552,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 76 /min|peripher tastbar|RR: 126.067,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,347,162,615,722,803,,11
553,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 97 %|Beatmung|normales AG hörbar,Herzfreq: 72 /min|peripher tastbar|RR: 121.064,narkotisiert,mittelweit,,trocken|rosig,612,656,423,906,104,117,126,135,345,617,347,162,615,722,801,,12
554,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 76 /min|peripher tastbar|RR: 127.068,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,347,162,615,722,803,,13
555,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 97 %|Beatmung|normales AG hörbar,Herzfreq: 72 /min|peripher tastbar|RR: 122.065,narkotisiert,mittelweit,,trocken|rosig,612,656,423,906,104,117,126,135,345,617,347,162,615,722,801,,14
556,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 76 /min|peripher tastbar|RR: 128.069,narkotisiert,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,617,347,162,615,722,803,,15
557,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 79 %|Beatmung|Giemen und Brummen|sehr leises AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 143.066,narkotisiert,mittelweit,,trocken|sichtbare Zyanose,606,663,423,906,104,117,126,135,345,617,347,162,615,722,801,Monitoralarm / Pat. verschlechtert sich klinisch,6
737,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 96 %|Beatmung|normales AG hörbar,Herzfreq: 73 /min|peripher tastbar|RR: 129.073,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,347,162,615,722,801,,7
738,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 137.080,narkotisiert,mittelweit,,trocken|rosig,612,656,423,919,104,117,126,135,345,617,347,162,615,722,803,,8
739,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 76 /min|peripher kräftig tastbar|RR: 134.080,narkotisiert,mittelweit,,trocken|rosig|,612,656,423,912,104,117,126,135,345,617,347,162,615,722,801,,9
740,,,,,,,,,,,,,,,,,,,,,,,,
757,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 84 %|Beatmung|Giemen und Brummen|sehr leises AG hörbar,Herzfreq: 81 /min|peripher kräftig tastbar|RR: 142.070,narkotisiert,mittelweit,,trocken|leichte Zyanose,608,656,423,912,104,117,126,135,345,617,347,162,615,722,801,Monitoralarm / Pat. verschlechtert sich klinisch,7
758,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 85 %|Beatmung|Giemen und Brummen|sehr leises AG hörbar,Herzfreq: 85 /min|peripher kräftig tastbar|RR: 148.074,narkotisiert,mittelweit,,trocken|leichte Zyanose,608,656,423,919,104,117,126,135,345,617,347,162,615,722,803,Monitoralarm / Pat. verschlechtert sich klinisch,8
759,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 84 %|Beatmung|Giemen und Brummen|sehr leises AG hörbar,Herzfreq: 81 /min|peripher kräftig tastbar|RR: 143.071,narkotisiert,mittelweit,,trocken|leichte Zyanose|,608,656,423,912,104,117,126,135,345,617,347,162,615,722,801,Monitoralarm / Pat. verschlechtert sich klinisch,9
760,,,,,,,,,,,,,,,,,,,,,,,,
