Status,Airway,Breathing,Circulation,Bewusstsein,Pupillen,Psyche,Haut,BGA-Oxy,BGA-SBH,Hb,BZ,Gerinnung,Leber,Niere,Infarkt,Lactat,Rö-Extremitäten,Rö-Thorax,Trauma-CT,Ultraschall,EKG,ZVD,Beschreibung,Übergangstabelle
210,,,,,,,,,,,,,,,,,,,,,,,,
218,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 70 /min|peripher kräftig tastbar|RR: 137/062,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,820,Pat. hat keine Schmerzen,8
219,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 67 /min|peripher kräftig tastbar|RR: 134/062,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,812,Pat. hat keine Schmerzen,9
220,,,,,,,,,,,,,,,,,,,,,,,,
228,freie Atemwege,Atemfreq: 16 /min|SpO2: 99 %|flache Atmung|normales AG hörbar,Herzfreq: 70 /min|peripher tastbar|RR: 123/032,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,820,Pat. hat keine Schmerzen,8
229,freie Atemwege,Atemfreq: 13 /min|SpO2: 99 %|flache Atmung|normales AG hörbar,Herzfreq: 67 /min|peripher tastbar|RR: 120/032,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,812,Pat. hat keine Schmerzen,9
230,,,,,,,,,,,,,,,,,,,,,,,,
238,freie Atemwege,Atemfreq: 22 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 77 /min|peripher kräftig tastbar|RR: 140/062,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,820,Pat. hat keine Schmerzen,8
239,freie Atemwege,Atemfreq: 19 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 75 /min|peripher kräftig tastbar|RR: 137/062,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,812,Pat. hat keine Schmerzen,9
240,,,,,,,,,,,,,,,,,,,,,,,,
248,freie Atemwege,Atemfreq: 21 /min|SpO2: 99 %|flache Atmung|normales AG hörbar,Herzfreq: 74 /min|peripher kräftig tastbar|RR: 137/062,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,820,Pat. hat keine Schmerzen,8
249,freie Atemwege,Atemfreq: 18 /min|SpO2: 99 %|flache Atmung|normales AG hörbar,Herzfreq: 71 /min|peripher kräftig tastbar|RR: 134/062,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,812,Pat. hat keine Schmerzen,9
250,,,,,,,,,,,,,,,,,,,,,,,,
258,freie Atemwege,Atemfreq: 27 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 76 /min|peripher kräftig tastbar|RR: 152/089,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,820,Pat. klagt über starke Schmerzen,8
259,freie Atemwege,Atemfreq: 25 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 72 /min|peripher kräftig tastbar|RR: 147/086,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,812,Pat. klagt über starke Schmerzen,9
260,,,,,,,,,,,,,,,,,,,,,,,,
268,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 77 /min|peripher kräftig tastbar|RR: 140/062,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,820,Pat. hat keine Schmerzen,8
269,freie Atemwege,Atemfreq: 19 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 75 /min|peripher kräftig tastbar|RR: 137/062,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,812,Pat. hat keine Schmerzen,9
270,,,,,,,,,,,,,,,,,,,,,,,,
278,freie Atemwege,Atemfreq: 28 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 153/086,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,824,Pat. klagt über sehr starke Schmerzen,8
279,freie Atemwege,Atemfreq: 27 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 72 /min|peripher kräftig tastbar|RR: 146/080,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,833,Pat. klagt über sehr starke Schmerzen,9
280,,,,,,,,,,,,,,,,,,,,,,,,
288,freie Atemwege,Atemfreq: 16 /min|SpO2: 99 %|flache Atmung|normales AG hörbar,Herzfreq: 69 /min|peripher tastbar|RR: 121/037,somnolent,mittelweit,,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,820,,8
289,freie Atemwege,Atemfreq: 13 /min|SpO2: 99 %|flache Atmung|normales AG hörbar,Herzfreq: 67 /min|peripher tastbar|RR: 118/037,somnolent,mittelweit,,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,812,,9
290,,,,,,,,,,,,,,,,,,,,,,,,
298,freie Atemwege,Atemfreq: 22 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 74 /min|peripher kräftig tastbar|RR: 138/067,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,820,Pat. hat keine Schmerzen,8
299,freie Atemwege,Atemfreq: 19 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 71 /min|peripher kräftig tastbar|RR: 135/067,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,812,Pat. hat keine Schmerzen,9
300,,,,,,,,,,,,,,,,,,,,,,,,
308,freie Atemwege,Atemfreq: 17 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 74 /min|peripher tastbar|RR: 124/037,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,820,Pat. hat keine Schmerzen,8
309,freie Atemwege,Atemfreq: 14 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 71 /min|peripher tastbar|RR: 121/037,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,812,Pat. hat keine Schmerzen,9
310,,,,,,,,,,,,,,,,,,,,,,,,
318,freie Atemwege,Atemfreq: 23 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 141/067,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,820,Pat. hat keine Schmerzen,8
319,freie Atemwege,Atemfreq: 20 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 76 /min|peripher kräftig tastbar|RR: 138/067,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,812,Pat. hat keine Schmerzen,9
320,,,,,,,,,,,,,,,,,,,,,,,,
328,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 75 /min|peripher kräftig tastbar|RR: 138/067,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,820,Pat. hat keine Schmerzen,8
329,freie Atemwege,Atemfreq: 19 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 73 /min|peripher kräftig tastbar|RR: 135/067,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,812,Pat. hat keine Schmerzen,9
330,,,,,,,,,,,,,,,,,,,,,,,,
338,freie Atemwege,Atemfreq: 28 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 77 /min|peripher kräftig tastbar|RR: 153/094,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,820,Pat. klagt über starke Schmerzen,8
339,freie Atemwege,Atemfreq: 26 /min|SpO2: 95 %|normales AG hörbar,Herzfreq: 73 /min|peripher kräftig tastbar|RR: 148/091,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,812,Pat. klagt über starke Schmerzen,9
340,,,,,,,,,,,,,,,,,,,,,,,,
348,freie Atemwege,Atemfreq: 23 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 141/067,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,820,Pat. hat keine Schmerzen,8
349,freie Atemwege,Atemfreq: 20 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 76 /min|peripher kräftig tastbar|RR: 138/067,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,812,Pat. hat keine Schmerzen,9
350,,,,,,,,,,,,,,,,,,,,,,,,
358,freie Atemwege,Atemfreq: 29 /min|SpO2: 96 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 154/091,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,824,Pat. klagt über sehr starke Schmerzen,8
359,freie Atemwege,Atemfreq: 28 /min|SpO2: 94 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 73 /min|peripher kräftig tastbar|RR: 147/085,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,833,Pat. klagt über sehr starke Schmerzen,9
360,,,,,,,,,,,,,,,,,,,,,,,,
500,,Atemfrequenz: 0 /min|SpO2: n.m. %|Atemstillstand,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
502,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
551,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 95 %|Beatmung|normales AG hörbar,Herzfreq: 69 /min|peripher tastbar|RR: 120/063,narkotisiert,mittelweit,,trocken|rosig,612,656,430,906,104,117,126,135,345,617,418,242,615,737,801,,10
552,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 96 %|Beatmung|normales AG hörbar,Herzfreq: 72 /min|peripher tastbar|RR: 126/067,narkotisiert,mittelweit,,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,803,,11
553,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 95 %|Beatmung|normales AG hörbar,Herzfreq: 68 /min|peripher tastbar|RR: 121/064,narkotisiert,mittelweit,,trocken|rosig,612,656,430,906,104,117,126,135,345,617,418,242,615,737,801,,12
554,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 96 %|Beatmung|normales AG hörbar,Herzfreq: 71 /min|peripher tastbar|RR: 127/068,narkotisiert,mittelweit,,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,803,,13
555,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 95 %|Beatmung|normales AG hörbar,Herzfreq: 67 /min|peripher tastbar|RR: 122/065,narkotisiert,mittelweit,,trocken|rosig,612,656,430,906,104,117,126,135,345,617,418,242,615,737,801,,14
556,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 96 %|Beatmung|normales AG hörbar,Herzfreq: 70 /min|peripher tastbar|RR: 128/069,narkotisiert,mittelweit,,trocken|rosig,612,656,430,926,104,117,126,135,345,617,418,242,615,737,803,,15
557,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 95 %|Beatmung|normales AG hörbar,Herzfreq: 67 /min|peripher tastbar|RR: 123/066,narkotisiert,mittelweit,,trocken|rosig,612,656,430,906,104,117,126,135,345,617,418,242,615,737,801,,16
558,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 97 %|Beatmung|normales AG hörbar,Herzfreq: 81 /min|peripher kräftig tastbar|RR: 147/090,narkotisiert,mittelweit,,trocken|rosig,612,656,430,926,104,117,126,135,345,617,418,242,615,737,803,,7
758,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 99 %|Beatmung|normales AG hörbar,Herzfreq: 77 /min|peripher kräftig tastbar|RR: 135/062,narkotisiert,mittelweit,,trocken|rosig,612,656,430,919,104,117,126,135,345,617,418,242,615,737,803,,8
759,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 99 %|Beatmung|normales AG hörbar,Herzfreq: 75 /min|peripher kräftig tastbar|RR: 132/062,narkotisiert,mittelweit,,trocken|rosig,612,656,430,912,104,117,126,135,345,617,418,242,615,737,801,,9
760,,,,,,,,,,,,,,,,,,,,,,,,
