Status,Airway,Breathing,Circulation,Bewusstsein,Pupillen,Psyche,Haut,BGA-Oxy,BGA_SBH,Hb,BZ,Gerinnung,Leber,Niere,Infarkt,Lactat,Rö-Extremitäten,Rö-Thorax,Trauma-CT,Ultraschall,EKG,ZVD,Beschreibung,Übergangstabelle
210,,,,,,,,,,,,,,,,,,,,,,,,
211,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 75 /min|peripher tastbar|RR: 128.055,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,1
212,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 81 /min|peripher kräftig tastbar|RR: 136.062,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,2
213,freie Atemwege,Atemfreq: 16 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 133.062,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,3
214,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 85 /min|peripher kräftig tastbar|RR: 141.069,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,4
215,freie Atemwege,Atemfreq: 15 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 138.069,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,5
216,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 146.076,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,6
217,freie Atemwege,Atemfreq: 14 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 143.076,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,7
218,freie Atemwege,Atemfreq: 16 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 92 /min|peripher kräftig tastbar|RR: 151.083,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,801,0,8
219,freie Atemwege,Atemfreq: 13 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 148.083,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,0,9
220,,,,,,,,,,,,,,,,,,,,,,,,
221,freie Atemwege,Atemfreq: 12 /min|SpO2: 98 %|flache Atmung|normales AG hörbar,Herzfreq: 74 /min|peripher tastbar|RR: 114.025,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,1
222,freie Atemwege,Atemfreq: 13 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 79 /min|peripher tastbar|RR: 122.032,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,2
223,freie Atemwege,Atemfreq: 11 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 77 /min|peripher tastbar|RR: 119.032,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,3
224,freie Atemwege,Atemfreq: 12 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 83 /min|peripher tastbar|RR: 127.039,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,4
225,freie Atemwege,Atemfreq: 10 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 81 /min|peripher tastbar|RR: 124.039,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,5
226,freie Atemwege,Atemfreq: 12 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 87 /min|peripher kräftig tastbar|RR: 132.046,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,6
227,freie Atemwege,Atemfreq: 9 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 85 /min|peripher tastbar|RR: 129.046,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,7
228,freie Atemwege,Atemfreq: 11 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 91 /min|peripher kräftig tastbar|RR: 137.053,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,8
229,freie Atemwege,Atemfreq: 8 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 88 /min|peripher kräftig tastbar|RR: 134.053,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,0,9
230,,,,,,,,,,,,,,,,,,,,,,,,
231,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 131.055,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,1
232,freie Atemwege,Atemfreq: 19 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 85 /min|peripher kräftig tastbar|RR: 139.062,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,2
233,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 136.062,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,3
234,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 144.069,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,4
235,freie Atemwege,Atemfreq: 16 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 141.069,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,5
236,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 92 /min|peripher kräftig tastbar|RR: 149.076,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,6
237,freie Atemwege,Atemfreq: 15 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 146.076,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,7
238,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 96 /min|peripher kräftig tastbar|RR: 154.083,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,8
239,freie Atemwege,Atemfreq: 14 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 93 /min|peripher kräftig tastbar|RR: 151.083,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,9
240,,,,,,,,,,,,,,,,,,,,,,,,
241,freie Atemwege,Atemfreq: 17 /min|SpO2: 98 %|flache Atmung|normales AG hörbar,Herzfreq: 75 /min|peripher tastbar|RR: 128.055,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,1
242,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 81 /min|peripher kräftig tastbar|RR: 136.062,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,2
243,freie Atemwege,Atemfreq: 16 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 133.062,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,3
244,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 85 /min|peripher kräftig tastbar|RR: 141.069,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,4
245,freie Atemwege,Atemfreq: 15 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 138.069,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,5
246,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 146.076,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,6
247,freie Atemwege,Atemfreq: 14 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 143.076,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,7
248,freie Atemwege,Atemfreq: 16 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 92 /min|peripher kräftig tastbar|RR: 151.083,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,8
249,freie Atemwege,Atemfreq: 13 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 148.083,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,0,9
250,,,,,,,,,,,,,,,,,,,,,,,,
251,freie Atemwege,Atemfreq: 23 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 143.082,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über starke Schmerzen,1
252,freie Atemwege,Atemfreq: 25 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 149.086,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. klagt über starke Schmerzen,2
253,freie Atemwege,Atemfreq: 23 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 144.083,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über starke Schmerzen,3
254,freie Atemwege,Atemfreq: 25 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 150.087,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. klagt über starke Schmerzen,4
255,freie Atemwege,Atemfreq: 23 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 145.084,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über starke Schmerzen,5
256,freie Atemwege,Atemfreq: 25 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 151.088,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. klagt über starke Schmerzen,6
257,freie Atemwege,Atemfreq: 23 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 146.085,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über starke Schmerzen,7
258,freie Atemwege,Atemfreq: 25 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 152.089,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,820,Pat. klagt über starke Schmerzen,8
259,freie Atemwege,Atemfreq: 23 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 147.086,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über starke Schmerzen,9
260,,,,,,,,,,,,,,,,,,,,,,,,
261,freie Atemwege,Atemfreq: 18 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 131.055,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,1
262,freie Atemwege,Atemfreq: 19 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 85 /min|peripher kräftig tastbar|RR: 139.062,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,2
263,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 136.062,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,3
264,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 144.069,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,4
265,freie Atemwege,Atemfreq: 16 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 141.069,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,5
266,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 92 /min|peripher kräftig tastbar|RR: 149.076,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,6
267,freie Atemwege,Atemfreq: 15 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 146.076,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,7
268,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 96 /min|peripher kräftig tastbar|RR: 154.083,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,8
269,freie Atemwege,Atemfreq: 14 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 93 /min|peripher kräftig tastbar|RR: 151.083,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,0,9
270,,,,,,,,,,,,,,,,,,,,,,,,
271,freie Atemwege,Atemfreq: 24 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 80 /min|peripher kräftig tastbar|RR: 144.079,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,833,Pat. klagt über sehr starke Schmerzen,1
272,freie Atemwege,Atemfreq: 27 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 148.080,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,824,Pat. klagt über sehr starke Schmerzen,2
273,freie Atemwege,Atemfreq: 25 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 76 /min|peripher kräftig tastbar|RR: 141.074,"wach, orientiert",mittelweit,sehr aufgeregt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,833,Pat. klagt über stärkste Schmerzen,3
274,freie Atemwege,Atemfreq: 28 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 145.075,"wach, orientiert",mittelweit,sehr aufgeregt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,824,Pat. klagt über stärkste Schmerzen,4
275,freie Atemwege,Atemfreq: 26 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 72 /min|peripher kräftig tastbar|RR: 138.069,"wach, orientiert",mittelweit,hysterisch,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,836,Pat. klagt über unerträgliche Schmerzen,5
276,freie Atemwege,Atemfreq: 28 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 75 /min|peripher kräftig tastbar|RR: 142.070,"wach, orientiert",mittelweit,hysterisch,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über unerträgliche Schmerzen,6
277,freie Atemwege,Atemfreq: 27 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 70 /min|peripher kräftig tastbar|RR: 135.064,"wach, orientiert",mittelweit,hysterisch,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,836,Pat. klagt über unerträgliche Schmerzen,7
278,freie Atemwege,Atemfreq: 29 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 72 /min|peripher kräftig tastbar|RR: 139.065,"wach, orientiert",mittelweit,hysterisch,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über unerträgliche Schmerzen,8
279,freie Atemwege,Atemfreq: 28 /min|SpO2: 95 %|normales AG hörbar,Herzfreq: 67 /min|peripher kräftig tastbar|RR: 132.059,"wach, orientiert",mittelweit,hysterisch,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,836,Pat. klagt über unerträgliche Schmerzen,9
280,,,,,,,,,,,,,,,,,,,,,,,,
281,freie Atemwege,Atemfreq: 12 /min|SpO2: 98 %|flache Atmung|normales AG hörbar,Herzfreq: 71 /min|peripher tastbar|RR: 112.030,somnolent,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,,1
282,freie Atemwege,Atemfreq: 13 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 76 /min|peripher tastbar|RR: 120.037,somnolent,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,,2
283,freie Atemwege,Atemfreq: 11 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 74 /min|peripher tastbar|RR: 117.037,somnolent,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,,3
284,freie Atemwege,Atemfreq: 12 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 79 /min|peripher tastbar|RR: 125.044,somnolent,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,,4
285,freie Atemwege,Atemfreq: 10 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 77 /min|peripher tastbar|RR: 122.044,somnolent,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,,5
286,freie Atemwege,Atemfreq: 12 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 130.051,somnolent,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,801,,6
287,freie Atemwege,Atemfreq: 9 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 81 /min|peripher tastbar|RR: 127.051,somnolent,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,,7
288,freie Atemwege,Atemfreq: 11 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 87 /min|peripher kräftig tastbar|RR: 135.058,somnolent,mittelweit,,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,801,,8
289,freie Atemwege,Atemfreq: 8 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 85 /min|peripher kräftig tastbar|RR: 132.058,somnolent,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,,9
290,,,,,,,,,,,,,,,,,,,,,,,,
291,freie Atemwege,Atemfreq: 18 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 76 /min|peripher tastbar|RR: 129.060,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,1
292,freie Atemwege,Atemfreq: 19 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 137.067,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,2
293,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 80 /min|peripher kräftig tastbar|RR: 134.067,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,3
294,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 142.074,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,4
295,freie Atemwege,Atemfreq: 16 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 84 /min|peripher kräftig tastbar|RR: 139.074,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,5
