Status,Airway,Breathing,Circulation,Bewusstsein,Pupillen,Psyche,Haut,BGA-Oxy,BGA-SBH,Hb,BZ,Gerinnung,Leber,Niere,Infarkt,Lactat,Rö-Extremitäten,Rö-Thorax,Trauma-CT,Ultraschall,EKG,ZVD,Beschreibung,Übergangstabelle
210,,,,,,,,,,,,,,,,,,,,,,,,
217,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 161.093,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,7
218,freie Atemwege,Atemfreq: 19 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 84 /min|peripher kräftig tastbar|RR: 169.100,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,820,Pat. hat keine Schmerzen,8
219,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 166.100,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,9
220,,,,,,,,,,,,,,,,,,,,,,,,
227,freie Atemwege,Atemfreq: 13 /min|SpO2: 98 %|flache Atmung|normales AG hörbar,Herzfreq: 77 /min|peripher kräftig tastbar|RR: 147.063,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,7
228,freie Atemwege,Atemfreq: 14 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 155.070,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,820,Pat. hat keine Schmerzen,8
229,freie Atemwege,Atemfreq: 12 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 81 /min|peripher kräftig tastbar|RR: 152.070,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,9
230,,,,,,,,,,,,,,,,,,,,,,,,
237,freie Atemwege,Atemfreq: 19 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 164.093,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,7
238,freie Atemwege,Atemfreq: 20 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 88 /min|peripher kräftig tastbar|RR: 172.100,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,820,Pat. hat keine Schmerzen,8
239,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 169.100,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,9
240,,,,,,,,,,,,,,,,,,,,,,,,
247,freie Atemwege,Atemfreq: 18 /min|SpO2: 98 %|flache Atmung|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 161.093,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,7
248,freie Atemwege,Atemfreq: 19 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 84 /min|peripher kräftig tastbar|RR: 169.100,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,820,Pat. hat keine Schmerzen,8
249,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 166.100,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,9
250,,,,,,,,,,,,,,,,,,,,,,,,
257,freie Atemwege,Atemfreq: 24 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 81 /min|peripher kräftig tastbar|RR: 176.120,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. klagt über starke Schmerzen,7
258,freie Atemwege,Atemfreq: 26 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 85 /min|peripher kräftig tastbar|RR: 182.124,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,820,Pat. klagt über starke Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,8
259,freie Atemwege,Atemfreq: 24 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 81 /min|peripher kräftig tastbar|RR: 177.121,"wach, orientiert",mittelweit,unauffällig,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. klagt über starke Schmerzen,9
260,,,,,,,,,,,,,,,,,,,,,,,,
267,freie Atemwege,Atemfreq: 19 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 164.093,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,7
268,freie Atemwege,Atemfreq: 20 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 88 /min|peripher kräftig tastbar|RR: 172.100,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,820,Pat. hat keine Schmerzen,8
269,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 169.100,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,9
270,,,,,,,,,,,,,,,,,,,,,,,,
277,freie Atemwege,Atemfreq: 25 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 177.117,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,833,Pat. klagt über sehr starke Schmerzen,7
278,freie Atemwege,Atemfreq: 28 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 85 /min|peripher kräftig tastbar|RR: 181.118,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,824,Pat. klagt über sehr starke Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,8
279,freie Atemwege,Atemfreq: 26 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 174.112,"wach, orientiert",mittelweit,sehr aufgeregt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,833,Pat. klagt über stärkste Schmerzen,9
280,,,,,,,,,,,,,,,,,,,,,,,,
287,freie Atemwege,Atemfreq: 13 /min|SpO2: 98 %|flache Atmung|normales AG hörbar,Herzfreq: 74 /min|peripher kräftig tastbar|RR: 145.068,somnolent,mittelweit,,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,,7
288,freie Atemwege,Atemfreq: 14 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 153.075,somnolent,mittelweit,,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,820,,8
289,freie Atemwege,Atemfreq: 12 /min|SpO2: 100 %|flache Atmung|normales AG hörbar,Herzfreq: 77 /min|peripher kräftig tastbar|RR: 150.075,somnolent,mittelweit,,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,,9
290,,,,,,,,,,,,,,,,,,,,,,,,
297,freie Atemwege,Atemfreq: 19 /min|SpO2: 95 %|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 162.098,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,7
298,freie Atemwege,Atemfreq: 20 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 85 /min|peripher kräftig tastbar|RR: 170.105,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,820,Pat. hat keine Schmerzen,8
299,freie Atemwege,Atemfreq: 18 /min|SpO2: 97 %|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 167.105,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,9
300,,,,,,,,,,,,,,,,,,,,,,,,
307,freie Atemwege,Atemfreq: 14 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 148.068,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,7
308,freie Atemwege,Atemfreq: 15 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 84 /min|peripher kräftig tastbar|RR: 156.075,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,820,Pat. hat keine Schmerzen,8
309,freie Atemwege,Atemfreq: 13 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 153.075,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,9
310,,,,,,,,,,,,,,,,,,,,,,,,
317,freie Atemwege,Atemfreq: 20 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 165.098,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,7
318,freie Atemwege,Atemfreq: 21 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 173.105,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,820,Pat. hat keine Schmerzen,8
319,freie Atemwege,Atemfreq: 19 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 170.105,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,9
320,,,,,,,,,,,,,,,,,,,,,,,,
327,freie Atemwege,Atemfreq: 19 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 162.098,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,7
328,freie Atemwege,Atemfreq: 20 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 85 /min|peripher kräftig tastbar|RR: 170.105,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,820,Pat. hat keine Schmerzen,8
329,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 167.105,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,9
330,,,,,,,,,,,,,,,,,,,,,,,,
337,freie Atemwege,Atemfreq: 25 /min|SpO2: 95 %|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 177.125,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. klagt über starke Schmerzen,7
338,freie Atemwege,Atemfreq: 27 /min|SpO2: 96 %|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 183.129,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,820,Pat. klagt über starke Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,8
339,freie Atemwege,Atemfreq: 25 /min|SpO2: 95 %|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 178.126,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. klagt über starke Schmerzen,9
340,,,,,,,,,,,,,,,,,,,,,,,,
347,freie Atemwege,Atemfreq: 20 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 165.098,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,7
348,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 173.105,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,820,Pat. hat keine Schmerzen,8
349,freie Atemwege,Atemfreq: 19 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 170.105,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,812,Pat. hat keine Schmerzen,9
350,,,,,,,,,,,,,,,,,,,,,,,,
357,freie Atemwege,Atemfreq: 26 /min|SpO2: 95 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 84 /min|peripher kräftig tastbar|RR: 178.122,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,833,Pat. klagt über sehr starke Schmerzen,7
358,freie Atemwege,Atemfreq: 29 /min|SpO2: 95 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 182.123,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,824,Pat. klagt über sehr starke Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,8
359,freie Atemwege,Atemfreq: 27 /min|SpO2: 93 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 80 /min|peripher kräftig tastbar|RR: 175.117,"wach, orientiert",mittelweit,sehr aufgeregt,trocken|leichte Zyanose,608,656,424,912,104,117,126,135,345,600,339,228,615,701,833,Pat. klagt über leichte Atemnot|Pat. klagt über stärkste Schmerzen,9
360,,,,,,,,,,,,,,,,,,,,,,,,
500,,Atemfrequenz: 0 /min|SpO2: n.m. %|Atemstillstand,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
502,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
551,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 95 %|Beatmung|normales AG hörbar,Herzfreq: 74 /min|peripher kräftig tastbar|RR: 155.098,narkotisiert,mittelweit,,trocken|rosig,612,656,424,906,104,117,126,135,345,600,339,228,615,701,801,,10
552,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 96 %|Beatmung|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 161.102,narkotisiert,mittelweit,,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,803,,11
553,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 95 %|Beatmung|normales AG hörbar,Herzfreq: 74 /min|peripher kräftig tastbar|RR: 156.099,narkotisiert,mittelweit,,trocken|rosig,612,656,424,906,104,117,126,135,345,600,339,228,615,701,801,,12
554,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 96 %|Beatmung|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 162.103,narkotisiert,mittelweit,,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,803,,13
555,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 95 %|Beatmung|normales AG hörbar,Herzfreq: 74 /min|peripher kräftig tastbar|RR: 157.100,narkotisiert,mittelweit,,trocken|rosig,612,656,424,906,104,117,126,135,345,600,339,228,615,701,801,,14
556,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 96 %|Beatmung|normales AG hörbar,Herzfreq: 78 /min|peripher kräftig tastbar|RR: 163.104,narkotisiert,mittelweit,,trocken|rosig,612,656,424,926,104,117,126,135,345,600,339,228,615,701,803,,15
557,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 96 %|Beatmung|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 176.121,narkotisiert,mittelweit,,trocken|rosig,612,656,424,906,104,117,126,135,345,600,339,228,615,701,801,,6
757,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 164.093,narkotisiert,mittelweit,,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,801,,7
758,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 88 /min|peripher kräftig tastbar|RR: 172.100,narkotisiert,mittelweit,,trocken|rosig,612,656,424,919,104,117,126,135,345,600,339,228,615,701,803,,8
759,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 169.100,narkotisiert,mittelweit,,trocken|rosig,612,656,424,912,104,117,126,135,345,600,339,228,615,701,801,,9
760,,,,,,,,,,,,,,,,,,,,,,,,
