Status,Airway,Breathing,Circulation,Bewusstsein,Pupillen,Psyche,Haut,BGA-Oxy,BGA-SBH,Hb,BZ,Gerinnung,Leber,Niere,Infarkt,Lactat,Rö-Extremitäten,Rö-Thorax,Trauma-CT,Ultraschall,EKG,ZVD,Beschreibung,Übergangstabelle
360,,,,,,,,,,,,,,,,,,,,,,,,
500,,Atemfrequenz: 0 /min|SpO2: n.m. %|Atemstillstand,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
502,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
551,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 59 /min|peripher kräftig tastbar|RR: 134/078,narkotisiert,mittelweit,,trocken|rosig,612,656,423,906,104,117,126,135,345,617,418,242,615,722,801,,0
751,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 59 /min|peripher kräftig tastbar|RR: 138/082,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,801,,1
752,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 99 %|Beatmung|normales AG hörbar,Herzfreq: 62 /min|peripher kräftig tastbar|RR: 144/086,narkotisiert,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,803,,2
753,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 59 /min|peripher kräftig tastbar|RR: 139/083,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,801,,3
754,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 99 %|Beatmung|normales AG hörbar,Herzfreq: 62 /min|peripher kräftig tastbar|RR: 145/087,narkotisiert,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,803,,4
755,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 59 /min|peripher kräftig tastbar|RR: 140/084,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,801,,5
756,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 99 %|Beatmung|normales AG hörbar,Herzfreq: 62 /min|peripher kräftig tastbar|RR: 146/088,narkotisiert,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,803,,6
757,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 59 /min|peripher kräftig tastbar|RR: 141/085,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,801,,7
758,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 99 %|Beatmung|normales AG hörbar,Herzfreq: 62 /min|peripher kräftig tastbar|RR: 147/089,narkotisiert,mittelweit,,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,803,,8
759,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 59 /min|peripher kräftig tastbar|RR: 142/086,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,801,,9
760,,,,,,,,,,,,,,,,,,,,,,,,
