Status,Airway,Breathing,Circulation,Bewusstsein,Pupillen,Psyche,Haut,BGA-Oxy,BGA-SBH,Hb,BZ,Gerinnung,Leber,Niere,Infarkt,Lactat,Rö-Extremitäten,Rö-Thorax,Trauma-CT,Ultraschall,EKG,ZVD,Beschreibung,Übergangstabelle
219,freie Atemwege,Atemfreq: 21 /min|SpO2: 94 %|normales AG hörbar,Herzfreq: 61 /min|peripher tastbar|RR: 120.050,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,428,920,103,113,123,135,345,681,427,185,658,722,804,,9
220,,,,,,,,,,,,,,,,,,,,,,,,
228,freie Atemwege,Atemfreq: 21 /min|SpO2: 93 %|normales AG hörbar,Herzfreq: 61 /min|peripher tastbar|RR: 129.048,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|blass,608,656,419,906,103,113,123,135,345,530,460,123,612,722,836,Pat. klagt über leichte Atemnot,8
229,freie Atemwege,Atemfreq: 21 /min|SpO2: 94 %|normales AG hörbar,Herzfreq: 57 /min|peripher kräftig tastbar|RR: 130.050,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,419,920,103,113,123,135,345,681,427,185,658,722,836,,9
230,,,,,,,,,,,,,,,,,,,,,,,,
238,freie Atemwege,Atemfreq: 21 /min|SpO2: 91 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 70 /min|peripher tastbar|RR: 107.043,somnolent,mittelweit,,trocken|blass,608,656,425,906,103,113,123,135,345,530,460,123,612,722,813,,8
239,freie Atemwege,Atemfreq: 21 /min|SpO2: 90 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 68 /min|peripher tastbar|RR: 104.041,somnolent,mittelweit,,trocken|blass,608,656,425,920,103,113,123,135,345,681,427,185,658,722,813,,9
240,,,,,,,,,,,,,,,,,,,,,,,,
248,freie Atemwege,Atemfreq: 21 /min|SpO2: 91 %|normales AG hörbar,Herzfreq: 83 /min|peripher tastbar|RR: 97.041,somnolent,mittelweit,,trocken|leichte Zyanose,608,656,418,906,103,113,123,135,345,530,460,123,612,722,837,,8
249,freie Atemwege,Atemfreq: 21 /min|SpO2: 90 %|normales AG hörbar,Herzfreq: 81 /min|peripher tastbar|RR: 94.039,somnolent,mittelweit,,trocken|leichte Zyanose,608,656,418,920,103,113,123,135,345,681,427,185,658,722,837,,9
250,,,,,,,,,,,,,,,,,,,,,,,,
258,freie Atemwege,Atemfreq: 21 /min|SpO2: 91 %|normales AG hörbar,Herzfreq: 95 /min|peripher tastbar|RR: 79.040,somnolent,mittelweit,,trocken|blass,608,656,413,906,103,113,123,135,345,530,460,123,612,722,822,Monitoralarm / Pat. verschlechtert sich klinisch,8
259,freie Atemwege,Atemfreq: 21 /min|SpO2: 90 %|normales AG hörbar,Herzfreq: 92 /min|peripher tastbar|RR: 76.038,somnolent,mittelweit,,trocken|blass,608,656,413,920,103,113,123,135,345,681,427,185,658,722,822,Monitoralarm / Pat. verschlechtert sich klinisch,9
260,,,,,,,,,,,,,,,,,,,,,,,,
268,freie Atemwege,Atemfreq: 21 /min|SpO2: 91 %|normales AG hörbar,Herzfreq: 90 /min|peripher tastbar|RR: 89.040,somnolent,mittelweit,,trocken|blass,608,656,422,906,103,113,123,135,345,530,460,123,612,722,805,,8
269,freie Atemwege,Atemfreq: 21 /min|SpO2: 90 %|normales AG hörbar,Herzfreq: 87 /min|peripher tastbar|RR: 86.038,somnolent,mittelweit,,trocken|blass,608,656,422,920,103,113,123,135,345,681,427,185,658,722,805,,9
270,,,,,,,,,,,,,,,,,,,,,,,,
278,freie Atemwege,Atemfreq: 21 /min|SpO2: 0 % nicht messbar|vertiefte Atmung|normales AG hörbar,Herzfreq: 102 /min|nur zentral noch tastbar|RR: 65.035,somnolent,mittelweit,,trocken|blass,608,656,407,906,103,113,123,135,345,530,460,123,612,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,8
279,freie Atemwege,Atemfreq: 21 /min|SpO2: 0 % nicht messbar|vertiefte Atmung|normales AG hörbar,Herzfreq: 102 /min|nur zentral noch tastbar|RR: 56.029,somnolent,mittelweit,,feucht|blass,608,656,407,920,103,113,123,135,345,681,427,185,658,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,9
280,,,,,,,,,,,,,,,,,,,,,,,,
288,freie Atemwege,Atemfreq: 21 /min|SpO2: 93 %|normales AG hörbar,Herzfreq: 69 /min|peripher tastbar|RR: 119.046,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|blass,608,656,403,906,103,113,123,135,345,530,460,123,612,722,813,Pat. klagt über leichte Atemnot,8
289,freie Atemwege,Atemfreq: 21 /min|SpO2: 94 %|normales AG hörbar,Herzfreq: 65 /min|peripher tastbar|RR: 120.048,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,403,920,103,113,123,135,345,681,427,185,658,722,813,,9
290,,,,,,,,,,,,,,,,,,,,,,,,
298,freie Atemwege,Atemfreq: 21 /min|SpO2: 91 %|normales AG hörbar,Herzfreq: 78 /min|peripher tastbar|RR: 97.041,somnolent,mittelweit,,trocken|blass,608,656,417,906,103,113,123,135,345,530,460,123,612,722,810,,8
299,freie Atemwege,Atemfreq: 21 /min|SpO2: 90 %|normales AG hörbar,Herzfreq: 76 /min|peripher tastbar|RR: 94.039,somnolent,mittelweit,,trocken|blass,608,656,417,920,103,113,123,135,345,681,427,185,658,722,810,,9
300,,,,,,,,,,,,,,,,,,,,,,,,
308,freie Atemwege,Atemfreq: 21 /min|SpO2: 93 %|normales AG hörbar,Herzfreq: 72 /min|peripher tastbar|RR: 111.045,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|blass,608,656,415,906,103,113,123,135,345,530,460,123,612,722,821,Pat. klagt über leichte Atemnot,8
309,freie Atemwege,Atemfreq: 21 /min|SpO2: 94 %|normales AG hörbar,Herzfreq: 68 /min|peripher tastbar|RR: 112.047,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,656,415,920,103,113,123,135,345,681,427,185,658,722,821,,9
310,,,,,,,,,,,,,,,,,,,,,,,,
318,freie Atemwege,Atemfreq: 21 /min|SpO2: 91 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 82 /min|peripher tastbar|RR: 89.040,somnolent,mittelweit,,trocken|blass,608,656,429,906,103,113,123,135,345,530,460,123,612,722,837,,8
319,freie Atemwege,Atemfreq: 21 /min|SpO2: 90 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 80 /min|peripher tastbar|RR: 86.038,somnolent,mittelweit,,trocken|blass,608,656,429,920,103,113,123,135,345,681,427,185,658,722,837,,9
320,,,,,,,,,,,,,,,,,,,,,,,,
328,freie Atemwege,Atemfreq: 21 /min|SpO2: 93 %|normales AG hörbar,Herzfreq: 98 /min|peripher tastbar|RR: 83.042,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|leichte Zyanose,608,658,421,906,103,113,123,135,345,530,460,123,612,722,838,Pat. klagt über leichte Atemnot,8
329,freie Atemwege,Atemfreq: 21 /min|SpO2: 94 %|normales AG hörbar,Herzfreq: 92 /min|peripher tastbar|RR: 84.044,"wach, orientiert",mittelweit,verlangsamt,trocken|rosig,612,658,421,920,103,113,123,135,345,681,427,185,658,722,838,,9
330,,,,,,,,,,,,,,,,,,,,,,,,
338,freie Atemwege,Atemfreq: 21 /min|SpO2: 0 % nicht messbar|normales AG hörbar,Herzfreq: 114 /min|nur zentral noch tastbar|RR: 55.033,somnolent,mittelweit,,feucht|blass,608,658,400,906,103,113,123,135,345,530,460,123,612,722,814,Monitoralarm / Pat. verschlechtert sich klinisch,8
339,freie Atemwege,Atemfreq: 21 /min|SpO2: 0 % nicht messbar|normales AG hörbar,Herzfreq: 113 /min|zentral nicht tastbar|RR: 46.027,somnolent,mittelweit,,feucht|blass,608,658,400,920,103,113,123,135,345,681,427,185,658,722,814,Monitoralarm / Pat. verschlechtert sich klinisch,9
340,,,,,,,,,,,,,,,,,,,,,,,,
348,freie Atemwege,Atemfreq: 21 /min|SpO2: 0 % nicht messbar|normales AG hörbar,Herzfreq: 108 /min|nur zentral noch tastbar|RR: 65.033,somnolent,mittelweit,,trocken|blass,608,658,401,906,103,113,123,135,345,530,460,123,612,722,823,Monitoralarm / Pat. verschlechtert sich klinisch,8
349,freie Atemwege,Atemfreq: 21 /min|SpO2: 0 % nicht messbar|normales AG hörbar,Herzfreq: 108 /min|nur zentral noch tastbar|RR: 56.027,somnolent,mittelweit,,feucht|blass,608,658,401,920,103,113,123,135,345,681,427,185,658,722,823,Monitoralarm / Pat. verschlechtert sich klinisch,9
350,,,,,,,,,,,,,,,,,,,,,,,,
358,freie Atemwege,Atemfreq: 21 /min|SpO2: 0 % nicht messbar|vertiefte Atmung|normales AG hörbar,Herzfreq: 121 /min|zentral nicht tastbar|RR: 47.032,somnolent,mittelweit,,feucht|blass,608,658,406,906,103,113,123,135,345,530,460,123,612,722,831,Monitoralarm / Pat. verschlechtert sich klinisch,8
359,freie Atemwege,Atemfreq: 21 /min|SpO2: 0 % nicht messbar|vertiefte Atmung|normales AG hörbar,Herzfreq: 121 /min|zentral nicht tastbar|RR: 38.026,keine Reaktion,mittelweit,,feucht|blass,608,658,406,920,103,113,123,135,345,681,427,185,658,722,831,Monitoralarm / Pat. verschlechtert sich klinisch,9
360,,,,,,,,,,,,,,,,,,,,,,,,
500,,Atemfrequenz: 0 /min|SpO2: n.m. %|Atemstillstand,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
502,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
551,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 90 %|Beatmung|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 143.076,narkotisiert,mittelweit,,trocken|blass,608,656,408,928,103,113,123,135,345,590,376,136,522,722,820,,10
552,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 91 %|Beatmung|normales AG hörbar,Herzfreq: 93 /min|peripher kräftig tastbar|RR: 145.079,narkotisiert,mittelweit,,trocken|blass,608,656,408,920,103,113,123,135,345,590,376,136,522,722,820,,11
553,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 90 %|Beatmung|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 142.077,narkotisiert,mittelweit,,trocken|blass,608,656,408,954,103,113,123,135,345,590,376,136,522,722,820,,12
554,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 91 %|Beatmung|normales AG hörbar,Herzfreq: 93 /min|peripher kräftig tastbar|RR: 144.080,narkotisiert,mittelweit,,trocken|blass,608,656,408,920,103,113,123,135,345,590,376,136,522,722,820,,13
555,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 90 %|Beatmung|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 141.078,narkotisiert,mittelweit,,trocken|blass,608,656,408,954,103,113,123,135,345,590,376,136,522,722,820,,14
556,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 91 %|Beatmung|normales AG hörbar,Herzfreq: 93 /min|peripher kräftig tastbar|RR: 143.081,narkotisiert,mittelweit,,trocken|blass,608,656,408,920,103,113,123,135,345,590,376,136,522,722,820,,15
557,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 90 %|Beatmung|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 140.079,narkotisiert,mittelweit,,trocken|blass,608,656,408,954,103,113,123,135,345,590,376,136,522,722,820,,16
558,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 148 /min|nur zentral noch tastbar|RR: 57.032,narkotisiert,mittelweit,,feucht|blass,608,658,406,920,103,113,123,135,345,619,312,105,591,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,7
608,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 93 %|Beatmung|normales AG hörbar,Herzfreq: 73 /min|peripher kräftig tastbar|RR: 137.049,narkotisiert,mittelweit,,trocken|blass,608,656,408,906,103,113,123,135,345,530,460,123,612,722,820,,17
609,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 94 %|Beatmung|normales AG hörbar,Herzfreq: 69 /min|peripher kräftig tastbar|RR: 138.051,narkotisiert,mittelweit,,trocken|blass,612,656,408,920,103,113,123,135,345,681,427,185,658,722,820,,9
610,,,,,,,,,,,,,,,,,,,,,,,,
618,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 93 %|Beatmung|normales AG hörbar,Herzfreq: 81 /min|peripher tastbar|RR: 119.048,narkotisiert,mittelweit,,trocken|blass,608,656,428,906,103,113,123,135,345,530,460,123,612,722,812,,17
619,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 94 %|Beatmung|normales AG hörbar,Herzfreq: 77 /min|peripher tastbar|RR: 120.050,narkotisiert,mittelweit,,trocken|blass,612,656,428,920,103,113,123,135,345,681,427,185,658,722,812,,9
620,,,,,,,,,,,,,,,,,,,,,,,,
628,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 93 %|Beatmung|normales AG hörbar,Herzfreq: 77 /min|peripher tastbar|RR: 129.048,narkotisiert,mittelweit,,trocken|blass,608,656,419,906,103,113,123,135,345,530,460,123,612,722,824,,17
629,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 94 %|Beatmung|normales AG hörbar,Herzfreq: 73 /min|peripher kräftig tastbar|RR: 130.050,narkotisiert,mittelweit,,trocken|blass,612,656,419,920,103,113,123,135,345,681,427,185,658,722,824,,9
630,,,,,,,,,,,,,,,,,,,,,,,,
638,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 91 %|Beatmung|normales AG hörbar,Herzfreq: 88 /min|peripher tastbar|RR: 107.043,narkotisiert,mittelweit,,trocken|blass,608,656,425,906,103,113,123,135,345,530,460,123,612,722,833,,17
639,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 90 %|Beatmung|normales AG hörbar,Herzfreq: 85 /min|peripher tastbar|RR: 104.041,narkotisiert,mittelweit,,trocken|blass,608,656,425,920,103,113,123,135,345,681,427,185,658,722,833,,9
640,,,,,,,,,,,,,,,,,,,,,,,,
648,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 91 %|Beatmung|normales AG hörbar,Herzfreq: 107 /min|peripher tastbar|RR: 97.041,narkotisiert,mittelweit,,trocken|leichte Zyanose,608,656,418,906,103,113,123,135,345,530,460,123,612,722,813,,17
649,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 90 %|Beatmung|normales AG hörbar,Herzfreq: 104 /min|peripher tastbar|RR: 94.039,narkotisiert,mittelweit,,trocken|leichte Zyanose,608,656,418,920,103,113,123,135,345,681,427,185,658,722,813,,9
650,,,,,,,,,,,,,,,,,,,,,,,,
658,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 91 %|Beatmung|normales AG hörbar,Herzfreq: 116 /min|peripher tastbar|RR: 79.040,narkotisiert,mittelweit,,trocken|blass,608,656,413,906,103,113,123,135,345,530,460,123,612,722,810,Monitoralarm / Pat. verschlechtert sich klinisch,17
659,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 90 %|Beatmung|normales AG hörbar,Herzfreq: 113 /min|peripher tastbar|RR: 76.038,narkotisiert,mittelweit,,trocken|blass,608,656,413,920,103,113,123,135,345,681,427,185,658,722,810,Monitoralarm / Pat. verschlechtert sich klinisch,9
660,,,,,,,,,,,,,,,,,,,,,,,,
668,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 91 %|Beatmung|normales AG hörbar,Herzfreq: 113 /min|peripher tastbar|RR: 89.040,narkotisiert,mittelweit,,trocken|blass,608,656,422,906,103,113,123,135,345,530,460,123,612,722,821,,17
669,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 90 %|Beatmung|normales AG hörbar,Herzfreq: 110 /min|peripher tastbar|RR: 86.038,narkotisiert,mittelweit,,trocken|blass,608,656,422,920,103,113,123,135,345,681,427,185,658,722,821,,9
670,,,,,,,,,,,,,,,,,,,,,,,,
678,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 130 /min|nur zentral noch tastbar|RR: 65.035,narkotisiert,mittelweit,,trocken|blass,608,656,407,906,103,113,123,135,345,530,460,123,612,722,837,Monitoralarm / Pat. verschlechtert sich klinisch,17
679,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 130 /min|nur zentral noch tastbar|RR: 56.029,narkotisiert,mittelweit,,feucht|blass,608,656,407,920,103,113,123,135,345,681,427,185,658,722,837,Monitoralarm / Pat. verschlechtert sich klinisch,9
680,,,,,,,,,,,,,,,,,,,,,,,,
688,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 93 %|Beatmung|normales AG hörbar,Herzfreq: 87 /min|peripher tastbar|RR: 119.046,narkotisiert,mittelweit,,trocken|blass,608,656,403,906,103,113,123,135,345,530,460,123,612,722,833,,17
689,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 94 %|Beatmung|normales AG hörbar,Herzfreq: 81 /min|peripher tastbar|RR: 120.048,narkotisiert,mittelweit,,trocken|blass,612,656,403,920,103,113,123,135,345,681,427,185,658,722,833,,9
690,,,,,,,,,,,,,,,,,,,,,,,,
698,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 91 %|Beatmung|normales AG hörbar,Herzfreq: 99 /min|peripher tastbar|RR: 97.041,narkotisiert,mittelweit,,trocken|blass,608,656,417,906,103,113,123,135,345,530,460,123,612,722,804,,17
699,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 90 %|Beatmung|normales AG hörbar,Herzfreq: 96 /min|peripher tastbar|RR: 94.039,narkotisiert,mittelweit,,trocken|blass,608,656,417,920,103,113,123,135,345,681,427,185,658,722,804,,9
700,,,,,,,,,,,,,,,,,,,,,,,,
708,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 93 %|Beatmung|normales AG hörbar,Herzfreq: 91 /min|peripher tastbar|RR: 111.045,narkotisiert,mittelweit,,trocken|blass,608,656,415,906,103,113,123,135,345,530,460,123,612,722,836,,17
709,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 94 %|Beatmung|normales AG hörbar,Herzfreq: 85 /min|peripher tastbar|RR: 112.047,narkotisiert,mittelweit,,trocken|blass,612,656,415,920,103,113,123,135,345,681,427,185,658,722,836,,9
710,,,,,,,,,,,,,,,,,,,,,,,,
718,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 91 %|Beatmung|normales AG hörbar,Herzfreq: 104 /min|peripher tastbar|RR: 89.040,narkotisiert,mittelweit,,trocken|blass,608,656,429,906,103,113,123,135,345,530,460,123,612,722,813,,17
719,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 90 %|Beatmung|normales AG hörbar,Herzfreq: 101 /min|peripher tastbar|RR: 86.038,narkotisiert,mittelweit,,trocken|blass,608,656,429,920,103,113,123,135,345,681,427,185,658,722,813,,9
720,,,,,,,,,,,,,,,,,,,,,,,,
728,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 93 %|Beatmung|normales AG hörbar,Herzfreq: 124 /min|peripher tastbar|RR: 83.042,narkotisiert,mittelweit,,trocken|leichte Zyanose,608,658,421,906,103,113,123,135,345,530,460,123,612,722,837,,17
729,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 94 %|Beatmung|normales AG hörbar,Herzfreq: 116 /min|peripher tastbar|RR: 84.044,narkotisiert,mittelweit,,trocken|rosig,612,658,421,920,103,113,123,135,345,681,427,185,658,722,837,,9
730,,,,,,,,,,,,,,,,,,,,,,,,
738,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 145 /min|nur zentral noch tastbar|RR: 55.033,narkotisiert,mittelweit,,feucht|blass,608,658,400,906,103,113,123,135,345,530,460,123,612,722,822,Monitoralarm / Pat. verschlechtert sich klinisch,17
739,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 145 /min|zentral nicht tastbar|RR: 46.027,narkotisiert,mittelweit,,feucht|blass,608,658,400,920,103,113,123,135,345,681,427,185,658,722,822,Monitoralarm / Pat. verschlechtert sich klinisch,9
740,,,,,,,,,,,,,,,,,,,,,,,,
748,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 137 /min|nur zentral noch tastbar|RR: 65.033,narkotisiert,mittelweit,,trocken|blass,608,658,401,906,103,113,123,135,345,530,460,123,612,722,805,Monitoralarm / Pat. verschlechtert sich klinisch,17
749,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 137 /min|nur zentral noch tastbar|RR: 56.027,narkotisiert,mittelweit,,feucht|blass,608,658,401,920,103,113,123,135,345,681,427,185,658,722,805,Monitoralarm / Pat. verschlechtert sich klinisch,9
750,,,,,,,,,,,,,,,,,,,,,,,,
758,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 150 /min|zentral nicht tastbar|RR: 47.032,narkotisiert,mittelweit,,feucht|blass,608,658,406,906,103,113,123,135,345,530,460,123,612,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,17
759,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 150 /min|zentral nicht tastbar|RR: 38.026,narkotisiert,mittelweit,,feucht|blass,608,658,406,920,103,113,123,135,345,681,427,185,658,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,9
760,,,,,,,,,,,,,,,,,,,,,,,,
